sal_code,sal_name,irsad_score,irsad_decile,ier_score,population
21926,Newfield,1030.395615,8.0,1049.684816,59.0
21927,Newham,1072.715766,10.0,1090.024129,533.0
21928,Newhaven,1002.394935,6.0,1015.250973,547.0
21929,Newington (Vic.),1045.178612,9.0,1006.689897,1844.0
21930,Newlands Arm,936.954388,3.0,992.8701164,866.0
21931,Newlyn,1041.878428,9.0,1048.298954,136.0
21932,Newlyn North,992.1116024,6.0,1026.261342,230.0
21933,Newmerella,932.1790274,3.0,979.4249449,415.0
21934,Newport (Vic.),1107.452901,10.0,1051.221143,13658.0
21935,Newry,959.3860687,4.0,1016.548508,451.0
21936,Newstead (Vic.),963.5908057,4.0,988.713528,820.0
21937,Newtown (Golden Plains - Vic.),931.1304718,3.0,1028.409268,189.0
21938,Newtown (Greater Geelong - Vic.),1081.265616,10.0,1035.280534,10445.0
21939,Nhill,926.3437905,2.0,963.0441606,2401.0
21940,Nichols Point,1033.072029,8.0,1091.11518,1723.0
21941,Nicholson (Vic.),952.9989954,4.0,1035.894027,1322.0
21942,Niddrie,1066.441838,9.0,1039.952592,5901.0
21943,Nilma,982.6100383,5.0,1053.449379,410.0
21944,Nilma North,1052.162277,9.0,1087.982479,344.0
21945,Ninda,1044.778694,9.0,1025.964769,9.0
21946,Nine Mile (Vic.),998.9489151,6.0,1025.688925,19.0
21947,Nintingbool,999.9657893,6.0,1092.983608,168.0
21948,Ninyeunook,1061.737514,9.0,1050.742029,13.0
21949,Nirranda,1033.161574,8.0,1081.053007,50.0
21950,Nirranda East,1072.196609,10.0,1109.64492,12.0
21951,Nirranda South,1033.161574,8.0,1081.053007,90.0
21952,Noble Park,901.2292427,2.0,910.7783411,32257.0
21953,Noble Park North,935.8529773,3.0,968.6011993,7436.0
21954,Noojee,934.3385822,3.0,973.6979397,177.0
21955,Noorat,972.5593836,5.0,1005.081505,318.0
21956,Noorat East,987.3259376,6.0,1024.055171,17.0
21957,Noorinbee,912.5196297,2.0,939.1117425,84.0
21958,Noorinbee North,912.5196297,2.0,939.1117425,37.0
21959,Noradjuha,981.3349968,5.0,999.7014404,89.0
21960,Norlane,781.7877786,1.0,800.6061393,8682.0
21961,Normanville (Vic.),1061.737514,9.0,1050.742029,34.0
21962,Norong,1027.301647,8.0,1077.356837,130.0
21963,North Bendigo,912.7240611,2.0,908.3584534,4277.0
21964,North Blackwood,1082.536515,10.0,1102.252525,50.0
21965,North Geelong,952.9362732,4.0,927.7186432,3225.0
21966,North Melbourne,1053.567982,9.0,846.4181157,14953.0
21967,North Shore (Vic.),947.7364946,3.0,935.7025643,325.0
21968,North Wangaratta,977.4096547,5.0,1015.334172,282.0
21969,North Warrandyte,1119.111328,10.0,1136.178026,3027.0
21970,North Wonthaggi,909.3327405,2.0,984.064119,3475.0
21971,Northcote,1117.213738,10.0,1002.496591,25276.0
21972,Northwood (Vic.),984.292276,5.0,1074.060963,203.0
21973,Norval,1010.759881,7.0,1076.921447,40.0
21974,Notting Hill,1058.990234,9.0,945.188719,2895.0
21975,Nowa Nowa,911.6628661,2.0,963.8170482,199.0
21976,Nowhere Creek,952.084173,4.0,984.6495302,20.0
21977,Nowie,980.5319306,5.0,994.8486908,24.0
21978,Nug Nug,1005.323809,7.0,999.534319,36.0
21979,Nuggetty,979.4326374,5.0,978.0950679,64.0
21980,Nulla Vale,1014.598876,7.0,1097.021848,96.0
21981,Nullawarre,1020.286942,7.0,1084.973195,233.0
21982,Nullawarre North,1005.186422,7.0,1056.640197,46.0
21983,Nullawil,994.3657036,6.0,994.8221283,92.0
21984,Numurkah,913.3973885,2.0,950.8713444,4604.0
21985,Nunawading,1058.587276,9.0,1011.775285,12413.0
21986,Nungurner,988.7543443,6.0,1030.623461,327.0
21988,Nurcoung,1044.621878,9.0,1060.301225,33.0
21989,Nurrabiel,1068.018483,9.0,1083.745744,43.0
21991,Nutfield,1054.246153,9.0,1111.434,158.0
21992,Nyah,874.8261022,1.0,914.376964,536.0
21993,Nyah West,819.0063674,1.0,896.8112569,673.0
21994,Nyarrin,1044.778694,9.0,1025.964769,17.0
21995,Nyerimilang,988.7543443,6.0,1030.623461,3.0
21996,Nyora (Vic.),980.9317402,5.0,1073.44205,1644.0
21997,Nyrraby,980.5319306,5.0,994.8486908,18.0
21998,Oak Park,1068.410289,9.0,1012.926396,6714.0
21999,Oaklands Junction,1038.198879,8.0,1083.467907,439.0
22000,Oakleigh,1060.630254,9.0,994.914011,8442.0
22001,Oakleigh East,1051.952494,9.0,992.5227326,6804.0
22002,Oakleigh South,1038.101805,8.0,1027.940626,9851.0
22003,Oakvale,1061.737514,9.0,1050.742029,19.0
22004,Ocean Grange,1021.84953,7.0,972.0275678,5.0
22005,Ocean Grove,1053.62847,9.0,1055.621661,17714.0
22006,Officer,1034.463455,8.0,1063.390644,18503.0
22007,Officer South,1067.013495,9.0,1095.179414,1159.0
22008,Old Tallangatta,1034.729404,8.0,1082.284797,45.0
22009,Olinda (Vic.),1062.00092,9.0,1070.608487,1773.0
22010,Ombersley,1038.187099,8.0,1082.159651,93.0
22011,Omeo,960.0775443,4.0,991.6174003,411.0
22012,Omeo Valley,945.8598489,3.0,985.2685666,9.0
22013,Ondit,939.5951194,3.0,987.0885806,101.0
22014,Orbost,861.0607609,1.0,903.780766,2264.0
22015,Orford (Vic.),1037.537296,8.0,1079.096888,115.0
22016,Ormond,1094.613097,10.0,1020.557191,8328.0
22017,Orrvale,949.1213423,3.0,1002.922469,450.0
22018,Osbornes Flat,1079.135263,10.0,1124.845653,285.0
22019,Outtrim,1021.137505,7.0,1079.135655,270.0
22020,Ouyen,928.2465541,3.0,944.0996376,1170.0
22021,Ovens,954.0658424,4.0,993.0498227,197.0
22022,Oxley (Vic.),1021.915592,7.0,1075.54052,710.0
22023,Oxley Flats,1017.234267,7.0,1074.475801,49.0
22024,Ozenkadnook,1044.621878,9.0,1060.301225,25.0
22025,Paaratte,1030.395615,8.0,1049.684816,36.0
22026,Painswick,835.2426976,1.0,928.8287787,14.0
22027,Pakenham,958.075465,4.0,1005.93007,54118.0
22028,Pakenham South,978.3224107,5.0,1051.817651,229.0
22029,Pakenham Upper,1072.916216,10.0,1152.236723,1196.0
22030,Panitya (Vic.),1059.964655,9.0,1084.933146,67.0
22031,Panmure,970.7254647,5.0,1030.654557,442.0
22032,Panton Hill,1087.790115,10.0,1129.654799,1063.0
22033,Paradise (Vic.),954.6387951,4.0,1012.355778,41.0
22034,Paradise Beach,856.3488342,1.0,897.0357869,172.0
22035,Paraparap,1074.841838,10.0,1113.733328,167.0
22036,Park Orchards,1130.315545,10.0,1161.910644,3835.0
22037,Parkdale,1089.799918,10.0,1050.697419,12308.0
22038,Parkville (Vic.),1101.650584,10.0,913.2594765,7074.0
22039,Parwan,970.4961257,5.0,1028.348845,188.0
22040,Paschendale,1063.238543,9.0,1117.075503,33.0
22041,Pascoe Vale,1050.798013,9.0,992.12042,18171.0
22042,Pascoe Vale South,1075.88296,10.0,1037.522521,10534.0
22043,Pastoria,1084.175812,10.0,1066.710562,75.0
22044,Pastoria East,1084.175812,10.0,1066.710562,51.0
22045,Patchewollock,966.2019229,4.0,978.9535419,149.0
22046,Patho,989.1214083,6.0,1041.908942,138.0
22047,Patterson Lakes,1041.872135,9.0,1062.225518,7793.0
22048,Patyah,1044.621878,9.0,1060.301225,58.0
22049,Paynesville (Vic.),942.8409835,3.0,967.6908991,3636.0
22050,Pearcedale,1009.265967,7.0,1096.326344,3867.0
22051,Pearsondale,1023.705108,8.0,1069.050817,125.0
22052,Peechelba,1009.016322,7.0,1047.970431,177.0
22053,Peechelba East,977.1925728,5.0,1034.188421,54.0
22054,Pelluebla,961.3044175,4.0,1016.343561,29.0
22055,Pennyroyal,1054.636391,9.0,1067.454917,110.0
22056,Penshurst (Vic.),923.5987857,2.0,961.3268015,677.0
22057,Pental Island,998.2567608,6.0,1045.030554,159.0
22058,Pentland Hills,1023.486257,8.0,1078.64033,158.0
22059,Percydale,952.084173,4.0,984.6495302,22.0
22060,Peronne,1044.621878,9.0,1060.301225,49.0
22061,Perry Bridge,952.8856647,4.0,1037.256588,72.0
22062,Peterborough (Vic.),1022.855078,8.0,1026.615205,322.0
22063,Petticoat Creek,1018.666154,7.0,1026.572841,7.0
22064,Pheasant Creek (Vic.),1017.750923,7.0,1079.093779,360.0
22065,Piangil,953.6025316,4.0,962.0012787,230.0
22066,Picola,962.9874333,4.0,987.1528537,206.0
22067,Picola West,962.9874333,4.0,987.1528537,14.0
22068,Piedmont,934.3385822,3.0,973.6979397,52.0
22069,Pier Milan,1044.778694,9.0,1025.964769,6.0
22070,Pigeon Ponds,1088.846283,10.0,1110.440233,29.0
22071,Piggoreet,898.0941883,2.0,966.5198331,17.0
22072,Pimpinio,1039.65074,8.0,1072.078466,191.0
22073,Pine Grove (Vic.),989.1214083,6.0,1041.908942,40.0
22074,Pine Lodge (Vic.),1027.556874,8.0,1064.923101,267.0
22075,Pine Mountain (Vic.),989.843679,6.0,1006.044186,32.0
22076,Pine View,1061.737514,9.0,1050.742029,4.0
22077,Pioneer Bay,855.19707,1.0,924.1706238,365.0
22078,Pipers Creek,1064.012189,9.0,1113.17669,189.0
22079,Pira,967.4682272,4.0,1028.785126,16.0
22080,Piries,1003.922316,7.0,1014.470789,66.0
22081,Pirron Yallock,959.9011982,4.0,1069.340452,132.0
22082,Pitfield,1044.170274,9.0,1046.739875,14.0
22083,Pittong,924.6909342,2.0,960.4794656,12.0
22084,Plenty (Vic.),1117.505915,10.0,1167.695983,2575.0
22085,Plumpton (Vic.),969.2680765,4.0,1025.828723,79.0
22086,Point Cook,1066.019991,9.0,1068.816451,66781.0
22087,Point Leo,1055.066964,9.0,1048.136832,178.0
22088,Point Lonsdale,1069.540874,9.0,1039.590685,3788.0
22090,Polisbet,980.5319306,5.0,994.8486908,5.0
22091,Pomborneit,1003.740025,7.0,1022.500171,73.0
22092,Pomborneit East,1003.740025,7.0,1022.500171,42.0
22093,Pomborneit North,1020.514068,7.0,1064.901865,48.0
22094,Pomonal,994.0314003,6.0,1046.490414,356.0
22095,Pompapiel,992.7038255,6.0,1020.424847,38.0
22096,Poolaijelo,954.3507958,4.0,1037.606535,26.0
22097,Pootilla,1002.714586,6.0,1040.560742,79.0
22098,Poowong,991.6375401,6.0,1054.931479,717.0
22099,Poowong East,1009.905337,7.0,1067.762984,88.0
22100,Poowong North,1053.334462,9.0,1107.592927,202.0
22101,Porcupine Ridge,1047.466195,9.0,1068.928789,149.0
22102,Porepunkah,1014.490462,7.0,1041.978648,1024.0
22103,Port Albert,899.0550602,2.0,939.4991994,403.0
22104,Port Campbell,1015.535272,7.0,1019.679387,440.0
22105,Port Fairy,1025.309088,8.0,1011.809292,3742.0
22106,Port Franklin,942.2063493,3.0,1003.997278,174.0
22107,Port Melbourne,1111.5597,10.0,988.0786008,17633.0
22108,Port Welshpool,921.9377169,2.0,971.6766125,220.0
22109,Portarlington,969.0354549,4.0,983.427064,4436.0
22110,Portland (Vic.),890.8715604,2.0,932.5639631,10016.0
22111,Portland North,987.0034886,6.0,1049.006765,708.0
22112,Portland West,996.0542445,6.0,1079.689337,619.0
22113,Portsea,1135.640904,10.0,1098.859675,787.0
22114,Pound Creek,1020.327106,7.0,1075.800988,126.0
22115,Powelltown,866.1836146,1.0,962.2277911,214.0
22116,Powers Creek,977.6657745,5.0,1020.080228,5.0
22117,Powlett Plains,919.2210124,2.0,974.8670627,38.0
22118,Prahran,1128.714864,10.0,947.0881638,12203.0
22119,Prairie (Vic.),1029.771543,8.0,1043.928621,37.0
22120,Pranjip,976.0844437,5.0,1008.468836,28.0
22121,Preston (Vic.),1039.752341,8.0,959.1291715,33790.0
22122,Princes Hill,1102.91339,10.0,966.654204,2005.0
22123,Princetown,1027.819577,8.0,1068.509221,236.0
22124,Puckapunyal,1064.784634,9.0,1022.139939,1108.0
22125,Pura Pura,1024.878803,8.0,1037.459043,47.0
22126,Purdeet,994.4370732,6.0,1020.153494,21.0
22127,Purnim,983.1246046,5.0,1046.656256,292.0
22128,Purnim West,1047.792198,9.0,1092.78161,50.0
22129,Pyalong,960.5217149,4.0,1044.878026,772.0
22130,Pyramid Hill,874.936243,1.0,889.2245735,598.0
22131,Quambatook,854.7525556,1.0,940.1531631,229.0
22133,Quantong,998.7813772,6.0,1090.433795,354.0
22134,Quarry Hill,1003.955277,7.0,962.5043105,2365.0
22135,Queenscliff (Vic.),1057.844998,9.0,1027.462343,1516.0
22136,Raglan (Vic.),940.2268284,3.0,1000.508566,223.0
22137,Rainbow,925.4569087,2.0,966.4267651,672.0
22138,Ranceby,1008.33561,7.0,1066.323348,83.0
22139,Rathscar,939.2821359,3.0,961.9869713,19.0
22140,Rathscar West,939.2821359,3.0,961.9869713,31.0
22142,Ravenswood (Vic.),1020.639018,7.0,1077.582203,443.0
22143,Ravenswood South,1083.152006,10.0,1107.863489,76.0
22144,Rawson,789.4982984,1.0,853.643696,296.0
22145,Raymond Island,949.0146951,3.0,980.8959702,589.0
22146,Raywood,941.9564471,3.0,1018.049574,329.0
22147,Red Cliffs,896.7473341,2.0,951.8759018,5294.0
22148,Red Hill (Vic.),1078.663416,10.0,1106.520239,1009.0
22149,Red Hill South,1109.432217,10.0,1096.613267,708.0
22150,Red Lion,897.9701963,2.0,955.1780043,111.0
22151,Redan,889.1191298,1.0,861.8455355,3000.0
22152,Redbank (Vic.),941.7514617,3.0,967.7418625,102.0
22153,Redcastle,978.8968268,5.0,1020.472027,67.0
22154,Redesdale,1004.050726,7.0,1012.266456,299.0
22155,Reedy Creek (Vic.),947.4822775,3.0,1035.131394,157.0
22156,Reedy Dam,1022.670255,8.0,1028.167846,28.0
22157,Reedy Flat,977.5526251,5.0,987.6577171,6.0
22158,Reedy Lake,985.3858436,5.0,1071.750826,26.0
22159,Reefton (Vic.),893.1276233,2.0,953.1347132,102.0
22160,Research,1107.144711,10.0,1138.271359,2695.0
22161,Reservoir (Vic.),987.9404371,6.0,946.875286,51096.0
22163,Rheola,975.1877925,5.0,996.0877545,52.0
22164,Rhyll,1014.112,7.0,1049.83556,836.0
22165,Rhymney,994.0314003,6.0,1046.490414,56.0
22166,Riachella,984.3001193,5.0,1022.061922,13.0
22167,Rich Avon,1015.437277,7.0,1039.47749,3.0
22168,Rich Avon East,1029.99873,8.0,1036.614841,7.0
22169,Rich Avon West,1029.99873,8.0,1036.614841,34.0
22170,Richmond (Vic.),1103.618219,10.0,935.6748446,28587.0
22171,Richmond Plains,998.9489151,6.0,1025.688925,9.0
22172,Riddells Creek,1047.686243,9.0,1090.620809,4390.0
22173,Riggs Creek,963.0486848,4.0,1039.412219,31.0
22174,Ringwood (Vic.),1021.680585,7.0,978.1524495,19144.0
22175,Ringwood East,1033.371644,8.0,1007.287878,10764.0
22176,Ringwood North,1085.734106,10.0,1095.69379,9964.0
22177,Ripplebrook,1009.845655,7.0,1085.64787,268.0
22178,Rippleside,1079.384333,10.0,1028.929575,994.0
22179,Ripponlea,1102.053252,10.0,958.1434517,1532.0
22180,Riverside (Vic.),1024.347758,8.0,1069.121924,287.0
22181,Riverslea,983.091743,5.0,1045.753376,165.0
22182,Robertsons Beach,882.3707367,1.0,969.220377,49.0
22183,Robinvale,862.7471195,1.0,883.4731325,3497.0
22184,Rochester (Vic.),898.7225076,2.0,954.3493539,3154.0
22185,Rochford,1083.405605,10.0,1104.497111,71.0
22186,Rockbank,977.5775108,5.0,1007.322118,2583.0
22187,Rocklands,1081.041105,10.0,1093.107806,25.0
22188,Rocklyn,992.1116024,6.0,1026.261342,43.0
22189,Rocky Point (Vic.),1010.759881,7.0,1076.921447,4.0
22190,Rokeby (Vic.),1005.016547,7.0,1076.024714,213.0
22191,Rokewood,950.4981745,3.0,1008.793952,208.0
22192,Rokewood Junction,950.4981745,3.0,1008.793952,34.0
22193,Romsey,1011.769734,7.0,1073.768468,5797.0
22194,Rosanna,1092.813341,10.0,1048.440251,8616.0
22195,Rose River,965.7333951,4.0,983.3048553,26.0
22197,Rosebrook (Vic.),1041.672083,8.0,1064.060868,128.0
22198,Rosebud,945.3251071,3.0,980.1408178,14381.0
22199,Rosedale (Vic.),895.7424543,2.0,973.3927053,1729.0
22200,Roses Gap,984.6393558,5.0,1010.812498,7.0
22201,Rosewhite,1017.694779,7.0,1051.209276,141.0
22202,Roslynmead,989.9526047,6.0,1057.294638,49.0
22203,Ross Creek (Vic.),1013.60909,7.0,1100.176234,1221.0
22204,Rossbridge,1069.954834,9.0,1061.779695,27.0
22205,Rostron,954.6387951,4.0,1012.355778,10.0
22206,Rowsley,1014.982781,7.0,1084.476955,231.0
22207,Rowville,1055.517765,9.0,1080.040991,33571.0
22208,Roxburgh Park,907.0267886,2.0,995.2263493,24129.0
22209,Rubicon,950.1502155,3.0,970.4917537,44.0
22210,Ruby,1043.698188,9.0,1093.813712,187.0
22211,Ruffy,1053.875717,9.0,1055.971292,164.0
22212,Running Creek (Vic.),1020.754975,7.0,1077.764443,36.0
22213,Runnymede (Vic.),979.2559656,5.0,1026.029831,64.0
22214,Rupanyup,953.1594494,4.0,967.3481896,545.0
22215,Rushworth,874.5925709,1.0,925.5418669,1411.0
22216,Russells Bridge,1043.260282,9.0,1067.706577,70.0
22217,Rutherglen,945.3326868,3.0,988.5575319,2579.0
22219,Ryanston,1015.447002,7.0,1078.803791,324.0
22220,Rye,994.1291544,6.0,1011.195113,9438.0
22221,Rythdale,978.3224107,5.0,1051.817651,33.0
22222,Safety Beach (Vic.),1013.198318,7.0,1027.927031,6328.0
22223,Sailors Falls,998.6407759,6.0,1010.619144,79.0
22224,Sailors Gully,899.8798056,2.0,999.2037425,743.0
22225,Sailors Hill,973.6775745,5.0,964.5491035,72.0
22226,Sale,950.9573321,3.0,957.5346985,14296.0
22227,Salisbury West,919.2210124,2.0,974.8670627,38.0
22228,Samaria,952.7386325,4.0,1023.705036,57.0
22229,San Remo (Vic.),1003.474131,6.0,1020.04487,1700.0
22230,Sandford (Vic.),919.824492,2.0,963.6036276,130.0
22231,Sandhill Lake,1005.724147,7.0,1015.869252,9.0
22232,Sandhurst,1105.036529,10.0,1137.786959,5211.0
22233,Sandon (Vic.),1001.426968,6.0,1015.527683,89.0
22234,Sandringham (Vic.),1122.307918,10.0,1060.414812,10926.0
22235,Sandy Creek (Vic.),1041.057859,8.0,1089.195048,200.0
22236,Sandy Point (Vic.),1017.564777,7.0,1025.834714,312.0
22238,Sarsfield,997.5362077,6.0,1047.084838,543.0
22239,Sassafras (Vic.),1074.071007,10.0,1089.363395,970.0
22240,Sawmill Settlement,1041.170962,8.0,1010.577898,86.0
22241,Scarsdale,939.4191885,3.0,1033.956483,855.0
22242,Scoresby,1026.160534,8.0,1041.013324,6066.0
22243,Scotchmans Lead,1003.450562,6.0,1053.701692,105.0
22244,Scotsburn,1012.739183,7.0,1073.483781,244.0
22245,Scotts Creek (Vic.),1008.465985,7.0,1032.685691,214.0
22246,Sea Lake,891.841718,2.0,936.6727887,619.0
22247,Seabrook,1005.973698,7.0,1024.656792,4952.0
22248,Seacombe,1021.84953,7.0,972.0275678,15.0
22249,Seaford (Vic.),979.0337603,5.0,970.4933686,17215.0
22250,Seaholme,1060.896798,9.0,1045.250787,2067.0
22251,Seaspray,909.6964892,2.0,964.0253109,373.0
22252,Seaton (Vic.),982.957434,5.0,1067.607641,161.0
22253,Seaview,1014.617012,7.0,1039.232327,140.0
22254,Sebastian,907.1288079,2.0,995.8437819,251.0
22255,Sebastopol (Vic.),853.4784655,1.0,882.3379818,10194.0
22256,Seddon (Vic.),1109.21048,10.0,1008.580423,5143.0
22257,Sedgwick,1079.682376,10.0,1118.659897,614.0
22258,Selby,1053.362358,9.0,1081.893589,1626.0
22260,Separation Creek,1049.621726,9.0,1055.542535,28.0
22261,Serpentine (Vic.),992.7038255,6.0,1020.424847,222.0
22262,Serviceton,1018.746084,7.0,1060.184766,129.0
22263,Seville,1015.919034,7.0,1083.742149,2559.0
22264,Seville East,1006.488157,7.0,1098.472725,837.0
22265,Seymour (Vic.),883.5315207,1.0,912.7079974,6569.0
22266,Shady Creek,1034.08334,8.0,1109.062105,186.0
22267,Shays Flat,981.9176815,5.0,1076.006953,3.0
22268,She Oaks,1031.470068,8.0,1058.742684,126.0
22269,Sheans Creek,1015.789564,7.0,1046.314514,38.0
22270,Sheep Hills,1013.228385,7.0,1058.278215,27.0
22271,Shelbourne,1007.329699,7.0,1081.968396,423.0
22272,Shelford,975.3136874,5.0,1051.972604,263.0
22273,Shelley (Vic.),993.9882555,6.0,1036.85082,5.0
22274,Shepherds Flat,1035.428566,8.0,1039.024562,71.0
22275,Shepparton,897.2335982,2.0,916.0703774,32067.0
22276,Shepparton East,988.7868748,6.0,1040.909792,1192.0
22277,Shepparton North,1030.264559,8.0,1078.578729,2048.0
22278,Sherbrooke,1101.122787,10.0,1086.730765,294.0
22279,Shoreham,1118.916679,10.0,1098.955636,679.0
22280,Sidonia,1084.175812,10.0,1066.710562,28.0
22281,Silvan,1041.448248,8.0,1088.402295,1323.0
22282,Silverleaves,1032.885027,8.0,1024.802282,322.0
22283,Simpson (Vic.),991.9082228,6.0,1063.680992,583.0
22284,Simpsons Creek,930.6119031,3.0,978.5383493,39.0
22285,Simson,906.7091672,2.0,982.5343927,76.0
22286,Skenes Creek,1018.666154,7.0,1026.572841,249.0
22287,Skenes Creek North,1049.621726,9.0,1055.542535,19.0
22288,Skibo,952.0809858,4.0,1014.001238,70.0
22289,Skinners Flat,743.5537376,1.0,879.5995417,27.0
22290,Skipton,891.8082619,2.0,936.8875844,609.0
22291,Skye (Vic.),978.9028799,5.0,1046.766975,8088.0
22292,Slaty Creek,974.8270599,5.0,1049.889628,34.0
22293,Smeaton,1001.11351,6.0,1006.333939,245.0
22294,Smiths Beach,1026.4584,8.0,992.3559054,315.0
22295,Smiths Gully,1105.074235,10.0,1154.452755,356.0
22296,Smokeytown,999.3951101,6.0,1055.775867,32.0
22297,Smoko,1034.219848,8.0,1051.034223,56.0
22298,Smythes Creek,1011.335264,7.0,1086.624285,1762.0
22299,Smythesdale,957.5470639,4.0,1058.274942,1189.0
22301,Snake Valley,923.4054888,2.0,998.8166585,820.0
22302,Soldiers Hill (Vic.),1014.958313,7.0,948.800966,2813.0
22303,Somers,1070.539445,9.0,1085.181082,1857.0
22305,Somerville (Vic.),1000.164145,6.0,1051.933522,11767.0
22306,Sorrento (Vic.),1099.427869,10.0,1055.028127,2013.0
22307,South Dudley,889.3405358,1.0,946.5628128,421.0
22308,South Geelong,1034.714183,8.0,971.4004649,1014.0
22309,South Kingsville,1085.893597,10.0,1022.763242,2156.0
22310,South Melbourne,1093.208021,10.0,928.3134722,11548.0
22311,South Morang,1014.555408,7.0,1055.277052,24989.0
22312,South Purrumbete,1036.541191,8.0,1085.939017,124.0
22313,South Wharf,1132.241416,10.0,964.0617027,71.0
22314,South Yarra,1124.410448,10.0,916.8526766,25028.0
22315,Southbank,1106.418,10.0,867.8845352,22631.0
22316,Southern Cross (Vic.),1017.871787,7.0,1100.558207,128.0
22317,Spargo Creek,1007.920109,7.0,1074.012721,42.0
22318,Speed,961.6139989,4.0,962.1711936,53.0
22319,Spotswood,1095.001579,10.0,1036.599476,2820.0
22320,Spring Gully (Vic.),1008.243019,7.0,990.4705632,3092.0
22321,Spring Hill (Vic.),1050.310506,9.0,1079.539476,200.0
22322,Springbank,1024.620353,8.0,1038.934225,117.0
22323,Springdallah,898.0941883,2.0,966.5198331,35.0
22324,Springfield (Buloke - Vic.),994.3657036,6.0,994.8221283,9.0
22325,Springfield (Macedon Ranges - Vic.),1057.928751,9.0,1098.778563,193.0
22326,Springhurst,929.8061792,3.0,1012.00465,349.0
22327,Springmount,999.3951101,6.0,1055.775867,184.0
22328,Springvale (Vic.),899.9764693,2.0,914.1180228,22174.0
22329,Springvale South,877.3830622,1.0,942.5785896,12766.0
22330,St Albans (Vic.),865.5178159,1.0,887.6411151,38042.0
22331,St Albans Park,915.4732104,2.0,981.1775914,4942.0
22332,St Andrews (Vic.),1051.731088,9.0,1103.511515,1186.0
22333,St Andrews Beach,1047.83519,9.0,1097.180337,974.0
22334,St Arnaud,891.8746815,2.0,935.6064628,2318.0
22335,St Arnaud East,951.5827242,4.0,990.6541266,100.0
22336,St Arnaud North,974.8270599,5.0,1049.889628,43.0
22337,St Clair (Vic.),1019.724358,7.0,1095.884131,44.0
22338,St Germains,919.5498147,2.0,1000.187307,75.0
22339,St Helena,1066.252845,9.0,1079.934177,2890.0
22340,St Helens (Vic.),966.6662653,4.0,1036.070888,34.0
22341,St Helens Plains,1040.912513,8.0,1040.720296,40.0
22342,St James (Vic.),961.3044175,4.0,1016.343561,123.0
22343,St Kilda (Vic.),1083.442135,10.0,906.1590984,19490.0
22344,St Kilda East,1103.098822,10.0,963.3505414,12571.0
22345,St Kilda West,1113.678694,10.0,954.6060454,2951.0
22346,St Leonards (Vic.),960.6722272,4.0,994.9469596,3542.0
22347,Staceys Bridge,965.5508786,4.0,1020.688801,44.0
22348,Staffordshire Reef,898.0941883,2.0,966.5198331,63.0
22349,Staghorn Flat,1066.125281,9.0,1126.979374,368.0
22350,Stanhope (Vic.),900.1138841,2.0,953.6260583,826.0
22351,Stanley (Vic.),1048.317131,9.0,1040.105059,371.0
22352,Staughton Vale,1023.02916,8.0,1057.97481,105.0
22353,Stavely,1066.801575,9.0,1093.426142,47.0
22354,Stawell,897.5211869,2.0,936.6574507,6220.0
22355,Steels Creek,1052.645564,9.0,1112.57836,276.0
22356,Steiglitz (Vic.),1031.470068,8.0,1058.742684,61.0
22357,Stewarton (Vic.),972.2646343,5.0,1000.592887,118.0
22359,Stockdale,980.142703,5.0,1011.129737,41.0
22360,Stockyard Hill,1067.633367,9.0,1045.803262,49.0
22361,Stonehaven,1049.794116,9.0,1087.496798,79.0
22362,Stoneleigh (Vic.),1067.633367,9.0,1045.803262,45.0
22363,Stony Creek (Central Goldfields - Vic.),873.981806,1.0,969.4512641,0.0
22364,Stony Creek (South Gippsland - Vic.),1016.829741,7.0,1049.438963,310.0
22365,Stonyford,1013.577787,7.0,1042.368011,65.0
22366,Stradbroke,1014.180857,7.0,1059.395254,187.0
22367,Strangways,1003.898194,7.0,1019.852878,101.0
22368,Straten,1044.778694,9.0,1025.964769,11.0
22369,Stratford (Vic.),959.3310086,4.0,1027.933161,2980.0
22370,Strath Creek,1005.147838,7.0,1027.376267,231.0
22371,Strathallan,965.641784,4.0,1052.826029,180.0
22372,Strathbogie,973.603183,5.0,986.9750491,351.0
22373,Strathdale,1003.330117,6.0,996.4131237,5756.0
22374,Strathdownie,1039.399908,8.0,1069.374542,176.0
22375,Strathewen,1056.853042,9.0,1047.555544,198.0
22376,Strathfieldsaye,1046.526016,9.0,1086.872276,6850.0
22377,Strathkellar,1042.467435,9.0,1055.026392,84.0
22378,Strathlea,1001.426968,6.0,1015.527683,33.0
22379,Strathmerton,937.2803945,3.0,1009.540096,1072.0
22380,Strathmore (Vic.),1106.285972,10.0,1085.026014,8980.0
22381,Strathmore Heights,1041.88207,9.0,1043.337286,1047.0
22382,Strathtulloh,1023.950805,8.0,1065.773633,3997.0
22383,Streatham,1027.183642,8.0,1037.811314,158.0
22384,Strzelecki (Vic.),1008.33561,7.0,1066.323348,107.0
22385,Stuart Mill,951.5827242,4.0,990.6541266,78.0
22386,Sugarloaf (Vic.),1049.621726,9.0,1055.542535,20.0
22387,Sugarloaf Creek,1018.591628,7.0,1105.01023,255.0
22388,Suggan Buggan,915.7333538,2.0,919.1871441,5.0
22389,Sulky,1022.877982,8.0,1079.105817,234.0
22391,Sunbury,999.8704331,6.0,1042.130332,38851.0
22392,Sunday Creek,994.157866,6.0,1069.884049,368.0
